signal_date,execution_date,year,expiry_date,dte_sessions,vix,signal_spot,exec_spot,type,long_strike,short_strike,wing_width,strike_offset,long_raw_price,short_raw_price,long_fill_price,short_fill_price,debit_pts,lot_size,capital_required_inr,settlement_price,gross_payoff_inr,statutory_costs_inr,net_pnl_inr,is_win,cum_net_pnl,candidate_id,candidate_name,in_primary_5y
2020-01-30,2020-01-31,2020,2020-02-06,4,16.5,12035.8,12100.4,BEAR_PUT,12100.0,11850.0,250.0,0.0,159.65,65.0,159.75,64.9,94.85,75,7113.75,12137.95,-7113.75,60.56,-7174.31,0,-66444.33,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-02-12,2020-02-13,2020,2020-02-20,5,13.88,12201.2,12219.55,BULL_CALL,12200.0,12450.0,250.0,0.0,87.0,8.9,87.1,8.8,78.3,75,5872.5,12080.85,-5872.5,52.06,-5924.56,0,-72368.89,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-02-24,2020-02-25,2020,2020-02-27,2,13.7,11829.4,11877.5,BEAR_PUT,11900.0,11650.0,250.0,0.0,75.1,20.2,75.2,20.1,55.1,75,4132.5,11633.3,14617.5,90.11,14527.39,1,-57841.5,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-03-06,2020-03-09,2020,2020-03-12,2,23.25,10989.45,10742.05,BEAR_PUT,10750.0,10500.0,250.0,0.0,180.2,64.35,180.3,64.25,116.05,75,8703.75,9590.15,10046.25,261.96,9784.29,1,-48057.21,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-08-11,2020-08-12,2020,2020-08-13,1,22.51,11322.5,11289.0,BULL_CALL,11300.0,11550.0,250.0,0.0,51.9,3.55,52.0,3.45,48.55,75,3641.25,11300.45,-3607.5,50.0,-3657.5,0,-51714.71,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-08-18,2020-08-19,2020,2020-08-20,1,21.31,11385.35,11452.15,BULL_CALL,11450.0,11700.0,250.0,0.0,45.8,4.5,45.9,4.4,41.5,75,3112.5,11312.2,-3112.5,49.74,-3162.24,0,-54876.95,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-08-24,2020-08-25,2020,2020-08-27,2,19.94,11466.45,11513.1,BULL_CALL,11500.0,11750.0,250.0,0.0,70.0,6.65,70.1,6.55,63.55,75,4766.25,11559.25,-322.5,59.25,-381.75,0,-55258.7,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-09-04,2020-09-07,2020,2020-09-10,3,20.5,11333.85,11359.6,BEAR_PUT,11350.0,11100.0,250.0,0.0,101.2,40.0,101.3,39.9,61.4,75,4605.0,11449.25,-4605.0,55.56,-4660.56,0,-59919.259999999995,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-09-16,2020-09-17,2020,2020-09-24,5,20.6,11604.55,11539.4,BULL_CALL,11550.0,11800.0,250.0,0.0,100.1,26.95,100.2,26.85,73.35,75,5501.25,10805.55,-5501.25,54.32,-5555.57,0,-65474.829999999994,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-10-06,2020-10-07,2020,2020-10-08,1,19.71,11662.4,11679.25,BULL_CALL,11700.0,11950.0,250.0,0.0,45.0,1.9,45.1,1.8,43.3,75,3247.5,11834.6,6847.5,68.05,6779.45,1,-58695.38,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-10-29,2020-10-30,2020,2020-11-05,4,23.28,11670.8,11678.45,BEAR_PUT,11700.0,11450.0,250.0,0.0,247.4,91.0,247.5,90.9,156.6,75,11745.0,12120.3,-11745.0,67.02,-11812.02,0,-70507.4,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-11-05,2020-11-06,2020,2020-11-12,4,23.2,12120.3,12156.65,BULL_CALL,12150.0,12400.0,250.0,0.0,146.3,30.05,146.4,29.95,116.45,75,8733.75,12690.8,10016.25,144.32,9871.93,1,-60635.469999999994,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-11-17,2020-11-18,2020,2020-11-19,1,19.7,12874.2,12860.1,BULL_CALL,12850.0,13100.0,250.0,0.0,87.95,5.0,88.05,4.9,83.15,75,6236.25,12771.7,-6236.25,51.75,-6288.0,0,-66923.47,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-11-24,2020-11-25,2020,2020-11-26,1,20.8,13055.15,13130.0,BULL_CALL,13150.0,13400.0,250.0,0.0,64.0,2.5,64.1,2.4,61.7,75,4627.5,12987.0,-4627.5,50.41,-4677.91,0,-71601.38,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-12-01,2020-12-02,2020,2020-12-03,1,19.82,13109.05,13121.4,BULL_CALL,13100.0,13350.0,250.0,0.0,93.9,1.1,94.0,1.0,93.0,75,6975.0,13133.9,-4432.5,56.35,-4488.85,0,-76090.23000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-12-14,2020-12-15,2020,2020-12-17,2,18.79,13558.15,13547.2,BULL_CALL,13550.0,13800.0,250.0,0.0,92.3,13.75,92.4,13.65,78.75,75,5906.25,13740.7,8396.25,79.08,8317.17,1,-67773.06000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-12-21,2020-12-22,2020,2020-12-24,2,18.62,13328.4,13373.65,BEAR_PUT,13350.0,13100.0,250.0,0.0,139.95,70.1,140.05,70.0,70.05,75,5253.75,13749.25,-5253.75,60.11,-5313.86,0,-73086.92000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2020-12-28,2020-12-29,2020,2020-12-31,2,19.97,13873.2,13910.35,BULL_CALL,13900.0,14150.0,250.0,0.0,88.6,12.9,88.7,12.8,75.9,75,5692.5,13981.75,438.75,63.79,374.96,1,-72711.96,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-01-01,2021-01-04,2021,2021-01-07,3,21.1,14018.5,14104.35,BULL_CALL,14100.0,14350.0,250.0,0.0,80.25,13.25,80.35,13.15,67.2,75,5040.0,14137.35,-2238.75,57.3,-2296.05,0,-75008.01000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-01-08,2021-01-11,2021,2021-01-14,3,20.62,14347.25,14474.05,BULL_CALL,14450.0,14700.0,250.0,0.0,147.65,11.35,147.75,11.25,136.5,75,10237.5,14595.6,682.5,75.22,607.28,1,-74400.73000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-01-20,2021-01-21,2021,2021-01-28,4,22.9,14644.7,14730.95,BULL_CALL,14750.0,15000.0,250.0,0.0,98.0,21.3,98.1,21.2,76.9,75,5767.5,13817.55,-5767.5,53.7,-5821.2,0,-80221.93000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-02-02,2021-02-03,2021,2021-02-04,1,23.32,14647.85,14754.9,BULL_CALL,14750.0,15000.0,250.0,0.0,72.35,25.0,72.45,24.9,47.55,75,3566.25,14895.65,7357.5,72.96,7284.54,1,-72937.39000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-02-11,2021-02-15,2021,2021-02-18,3,23.95,15173.3,15270.3,BULL_CALL,15250.0,15500.0,250.0,0.0,102.35,20.6,102.45,20.5,81.95,75,6146.25,15118.95,-6146.25,53.84,-6200.09,0,-79137.48000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-02-22,2021-02-23,2021,2021-02-25,2,22.25,14675.7,14782.25,BEAR_PUT,14800.0,14550.0,250.0,0.0,172.0,50.05,172.1,49.95,122.15,75,9161.25,15097.35,-9161.25,59.77,-9221.02,0,-88358.50000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-02-26,2021-03-01,2021,2021-03-04,3,22.89,14529.15,14702.5,BEAR_PUT,14700.0,14450.0,250.0,0.0,171.0,109.1,171.1,109.0,62.1,75,4657.5,15080.75,-4657.5,65.11,-4722.61,0,-93081.11000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-03-03,2021-03-04,2021,2021-03-10,4,23.61,15245.6,15026.75,BULL_CALL,15050.0,15300.0,250.0,0.0,182.1,85.1,182.2,85.0,97.2,75,7290.0,15174.8,2070.0,80.68,1989.32,1,-91091.79000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-03-17,2021-03-18,2021,2021-03-25,5,20.19,14721.3,14855.5,BEAR_PUT,14850.0,14600.0,250.0,0.0,180.5,96.35,180.6,96.25,84.35,75,6326.25,14324.9,12423.75,149.1,12274.65,1,-78817.14000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-03-24,2021-03-25,2021,2021-04-01,3,20.67,14549.4,14570.9,BEAR_PUT,14550.0,14300.0,250.0,0.0,200.0,97.65,200.1,97.55,102.55,75,7691.25,14867.35,-7691.25,65.42,-7756.67,0,-86573.81000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-04-08,2021-04-09,2021,2021-04-15,3,20.25,14873.8,14882.65,BULL_CALL,14900.0,15150.0,250.0,0.0,144.65,47.5,144.75,47.4,97.35,75,7301.25,14581.45,-7301.25,58.27,-7359.52,0,-93933.33000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-04-20,2021-04-22,2021,2021-04-29,5,22.49,14296.4,14219.15,BEAR_PUT,14200.0,13950.0,250.0,0.0,210.0,110.05,210.1,109.95,100.15,75,7511.25,14894.9,-7511.25,67.02,-7578.27,0,-101511.60000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-04-28,2021-04-29,2021,2021-05-06,5,23.08,14864.55,14979.0,BULL_CALL,15000.0,15250.0,250.0,0.0,162.5,52.55,162.6,52.45,110.15,75,8261.25,14724.8,-8261.25,59.56,-8320.81,0,-109832.41000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-05-10,2021-05-11,2021,2021-05-12,1,20.82,14942.35,14789.7,BULL_CALL,14800.0,15050.0,250.0,0.0,115.5,29.9,115.6,29.8,85.8,75,6435.0,14696.5,-6435.0,55.3,-6490.3,0,-116322.71000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-05-18,2021-05-19,2021,2021-05-20,1,19.61,15108.1,15058.6,BULL_CALL,15050.0,15300.0,250.0,0.0,72.2,11.45,72.3,11.35,60.95,75,4571.25,14906.05,-4571.25,51.6,-4622.85,0,-120945.56000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-05-21,2021-05-24,2021,2021-05-27,3,19.65,15175.3,15211.35,BULL_CALL,15200.0,15450.0,250.0,0.0,128.0,33.0,128.1,32.9,95.2,75,7140.0,15337.85,3198.75,75.2,3123.55,1,-117822.01000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-06-03,2021-06-04,2021,2021-06-10,4,17.21,15690.35,15712.5,BULL_CALL,15700.0,15950.0,250.0,0.0,120.0,18.5,120.1,18.4,101.7,75,7627.5,15737.75,-4796.25,59.69,-4855.94,0,-122677.95000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-06-11,2021-06-14,2021,2021-06-17,3,15.0,15799.35,15791.4,BULL_CALL,15800.0,16050.0,250.0,0.0,80.0,9.8,80.1,9.7,70.4,75,5280.0,15691.4,-5280.0,51.82,-5331.82,0,-128009.77000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-07-01,2021-07-02,2021,2021-07-08,4,13.05,15680.0,15705.85,BEAR_PUT,15700.0,15450.0,250.0,0.0,93.55,20.05,93.65,19.95,73.7,50,3685.0,15727.9,-3685.0,51.32,-3736.32,0,-131746.09000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-07-07,2021-07-08,2021,2021-07-15,5,12.28,15879.65,15855.4,BULL_CALL,15850.0,16100.0,250.0,0.0,125.0,23.9,125.1,23.8,101.3,50,5065.0,15924.2,-1355.0,59.36,-1414.36,0,-133160.45,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-07-15,2021-07-16,2021,2021-07-22,3,12.59,15924.2,15958.35,BULL_CALL,15950.0,16200.0,250.0,0.0,82.0,11.05,82.1,10.95,71.15,50,3557.5,15824.05,-3557.5,50.42,-3607.92,0,-136768.37000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-07-20,2021-07-22,2021,2021-07-29,5,12.68,15632.1,15736.6,BEAR_PUT,15750.0,15500.0,250.0,0.0,124.0,49.0,124.1,48.9,75.2,50,3760.0,15778.45,-3760.0,54.03,-3814.03,0,-140582.40000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-08-03,2021-08-04,2021,2021-08-05,1,12.81,16130.75,16195.25,BULL_CALL,16200.0,16450.0,250.0,0.0,42.0,5.3,42.1,5.2,36.9,50,1845.0,16294.6,2885.0,57.53,2827.47,1,-137754.93000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-08-12,2021-08-13,2021,2021-08-18,3,12.71,16364.4,16385.7,BULL_CALL,16400.0,16650.0,250.0,0.0,75.0,8.6,75.1,8.5,66.6,50,3330.0,16568.85,5112.5,65.59,5046.91,1,-132708.02000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-08-24,2021-08-25,2021,2021-08-26,1,13.69,16624.6,16654.0,BULL_CALL,16650.0,16900.0,250.0,0.0,45.0,3.8,45.1,3.7,41.4,50,2070.0,16636.9,-2070.0,48.83,-2118.83,0,-134826.85,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-09-02,2021-09-03,2021,2021-09-09,4,14.19,17234.15,17262.45,BULL_CALL,17250.0,17500.0,250.0,0.0,130.0,30.45,130.1,30.35,99.75,50,4987.5,17369.25,975.0,64.06,910.94,1,-133915.91,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-09-14,2021-09-15,2021,2021-09-16,1,14.03,17380.0,17387.65,BULL_CALL,17400.0,17650.0,250.0,0.0,52.0,1.4,52.1,1.3,50.8,50,2540.0,17629.5,8935.0,70.02,8864.98,1,-125050.93000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",0
2021-09-23,2021-09-24,2021,2021-09-30,4,16.49,17822.95,17897.45,BULL_CALL,17900.0,18150.0,250.0,0.0,120.8,44.05,120.9,43.95,76.95,50,3847.5,17618.15,-3847.5,53.63,-3901.13,0,-128952.06000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2021-10-08,2021-10-11,2021,2021-10-14,3,16.16,17895.2,17867.55,BULL_CALL,17850.0,18100.0,250.0,0.0,142.0,20.15,142.1,20.05,122.05,50,6102.5,18338.55,6397.5,104.86,6292.64,1,-122659.42000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2021-10-28,2021-10-29,2021,2021-11-03,3,16.83,17857.25,17833.05,BEAR_PUT,17850.0,17600.0,250.0,0.0,175.0,70.0,175.1,69.9,105.2,50,5260.0,17829.2,-4220.0,58.8,-4278.8,0,-126938.22000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2021-11-18,2021-11-22,2021,2021-11-25,3,14.98,17764.8,17796.25,BEAR_PUT,17800.0,17550.0,250.0,0.0,167.05,45.0,167.15,44.9,122.25,50,6112.5,17536.25,6387.5,79.81,6307.69,1,-120630.53000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2021-11-24,2021-11-25,2021,2021-12-02,5,18.02,17415.05,17417.3,BEAR_PUT,17400.0,17150.0,250.0,0.0,168.45,62.0,168.55,61.9,106.65,50,5332.5,17401.65,-5332.5,56.2,-5388.7,0,-126019.23000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2021-12-06,2021-12-07,2021,2021-12-09,2,18.46,16912.25,17044.1,BEAR_PUT,17050.0,16800.0,250.0,0.0,127.65,60.0,127.75,59.9,67.85,50,3392.5,17516.85,-3392.5,54.81,-3447.31,0,-129466.54000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2021-12-20,2021-12-21,2021,2021-12-23,2,16.34,16614.2,16773.15,BEAR_PUT,16750.0,16500.0,250.0,0.0,108.6,56.45,108.7,56.35,52.35,50,2617.5,17072.6,-2617.5,54.0,-2671.5,0,-132138.04,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2021-12-31,2022-01-03,2022,2022-01-06,3,16.57,17354.05,17387.15,BULL_CALL,17400.0,17650.0,250.0,0.0,110.0,23.0,110.1,22.9,87.2,50,4360.0,17745.9,8140.0,86.69,8053.31,1,-124084.73000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-01-10,2022-01-11,2022,2022-01-13,2,17.6,18003.3,17997.75,BULL_CALL,18000.0,18250.0,250.0,0.0,117.0,25.0,117.1,24.9,92.2,50,4610.0,18257.8,7890.0,76.31,7813.69,1,-116271.04000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-01-17,2022-01-18,2022,2022-01-20,2,16.56,18308.1,18337.2,BULL_CALL,18350.0,18600.0,250.0,0.0,86.9,14.5,87.0,14.4,72.6,50,3630.0,17757.0,-3630.0,50.78,-3680.78,0,-119951.82,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-01-21,2022-01-24,2022,2022-01-27,2,17.79,17617.15,17575.15,BEAR_PUT,17600.0,17350.0,250.0,0.0,190.0,174.7,190.1,174.6,15.5,50,775.0,17110.15,11725.0,115.91,11609.09,1,-108342.73000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-01-27,2022-01-28,2022,2022-02-03,4,21.36,17110.15,17208.3,BEAR_PUT,17200.0,16950.0,250.0,0.0,251.05,249.7,251.15,249.6,1.55,50,77.5,17560.2,-77.5,70.18,-147.68,0,-108490.41,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-02-14,2022-02-15,2022,2022-02-17,2,18.68,16842.8,16933.25,BEAR_PUT,16950.0,16700.0,250.0,0.0,173.6,124.65,173.7,124.55,49.15,50,2457.5,17304.6,-2457.5,60.17,-2517.67,0,-111008.08,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-03-29,2022-03-30,2022,2022-03-31,1,22.61,17325.3,17468.15,BULL_CALL,17450.0,17700.0,250.0,0.0,128.0,20.0,128.1,19.9,108.2,50,5410.0,17464.75,-4672.5,53.75,-4726.25,0,-115734.33,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-04-01,2022-04-04,2022,2022-04-07,3,20.56,17670.45,17809.1,BULL_CALL,17800.0,18050.0,250.0,0.0,93.5,20.65,93.6,20.55,73.05,50,3652.5,17639.55,-3652.5,51.36,-3703.86,0,-119438.19,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-04-18,2022-04-19,2022,2022-04-21,2,17.79,17173.65,17258.95,BEAR_PUT,17250.0,17000.0,250.0,0.0,121.75,31.8,121.85,31.7,90.15,50,4507.5,17392.6,-4507.5,52.91,-4560.41,0,-123998.6,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-04-25,2022-04-26,2022,2022-04-28,2,18.35,16953.95,17121.3,BEAR_PUT,17100.0,16850.0,250.0,0.0,90.0,54.8,90.1,54.7,35.4,50,1770.0,17245.05,-1770.0,53.32,-1823.32,0,-125821.92000000001,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-05-04,2022-05-05,2022,2022-05-12,5,20.28,16677.6,16854.75,BEAR_PUT,16850.0,16600.0,250.0,0.0,226.95,130.0,227.05,129.9,97.15,50,4857.5,15808.0,7642.5,181.49,7461.01,1,-118360.91000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-05-27,2022-05-30,2022,2022-06-02,3,22.72,16352.45,16527.9,BULL_CALL,16550.0,16800.0,250.0,0.0,100.75,21.25,100.85,21.15,79.7,50,3985.0,16628.0,-85.0,58.8,-143.8,0,-118504.71000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-06-10,2022-06-13,2022,2022-06-16,3,19.14,16201.8,15877.55,BEAR_PUT,15900.0,15650.0,250.0,0.0,91.0,31.15,91.1,31.05,60.05,50,3002.5,15360.6,9497.5,110.13,9387.37,1,-109117.34000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-06-27,2022-06-28,2022,2022-06-30,2,20.55,15832.05,15757.45,BULL_CALL,15750.0,16000.0,250.0,0.0,125.1,37.45,125.2,37.35,87.85,50,4392.5,15780.25,-2880.0,56.14,-2936.14,0,-112053.48000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-07-06,2022-07-07,2022,2022-07-14,5,20.79,15989.8,16113.75,BULL_CALL,16100.0,16350.0,250.0,0.0,160.0,35.75,160.1,35.65,124.45,50,6222.5,15938.65,-6222.5,54.34,-6276.84,0,-118330.32000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-07-18,2022-07-19,2022,2022-07-21,2,17.6,16278.5,16187.05,BULL_CALL,16200.0,16450.0,250.0,0.0,89.95,18.0,90.05,17.9,72.15,50,3607.5,16605.25,8892.5,92.98,8799.52,1,-109530.80000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-07-28,2022-07-29,2022,2022-08-04,4,18.13,16929.6,17079.5,BULL_CALL,17100.0,17350.0,250.0,0.0,115.25,39.8,115.35,39.7,75.65,50,3782.5,17382.0,8717.5,80.1,8637.4,1,-100893.40000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-08-05,2022-08-08,2022,2022-08-11,2,19.26,17397.5,17401.5,BULL_CALL,17400.0,17650.0,250.0,0.0,129.95,30.0,130.05,29.9,100.15,50,5007.5,17659.0,7492.5,77.17,7415.33,1,-93478.07000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-08-29,2022-08-30,2022,2022-09-01,1,18.22,17312.9,17414.95,BEAR_PUT,17400.0,17150.0,250.0,0.0,99.0,29.95,99.1,29.85,69.25,50,3462.5,17542.8,-3462.5,52.09,-3514.59,0,-96992.66000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-09-08,2022-09-09,2022,2022-09-15,4,19.37,17798.75,17923.35,BULL_CALL,17900.0,18150.0,250.0,0.0,134.9,33.4,135.0,33.3,101.7,50,5085.0,17877.4,-5085.0,53.42,-5138.42,0,-102131.08000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-09-16,2022-09-19,2022,2022-09-22,3,18.39,17530.85,17540.65,BEAR_PUT,17550.0,17300.0,250.0,0.0,169.0,58.8,169.1,58.7,110.4,50,5520.0,17629.8,-5520.0,56.02,-5576.02,0,-107707.10000000002,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-09-23,2022-09-26,2022,2022-09-29,3,18.82,17327.35,17156.3,BEAR_PUT,17150.0,16900.0,250.0,0.0,144.65,78.9,144.75,78.8,65.95,50,3297.5,16818.1,9202.5,89.46,9113.04,1,-98594.06000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-10-18,2022-10-19,2022,2022-10-20,1,18.42,17486.95,17568.15,BULL_CALL,17550.0,17800.0,250.0,0.0,77.4,5.55,77.5,5.45,72.05,50,3602.5,17563.95,-2905.0,51.22,-2956.22,0,-101550.28000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-10-27,2022-10-28,2022,2022-11-03,4,16.88,17736.95,17756.4,BULL_CALL,17750.0,18000.0,250.0,0.0,142.0,49.9,142.1,49.8,92.3,50,4615.0,18052.7,7885.0,84.07,7800.93,1,-93749.35000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-11-07,2022-11-09,2022,2022-11-10,1,15.66,18202.8,18288.25,BULL_CALL,18300.0,18550.0,250.0,0.0,55.0,4.3,55.1,4.2,50.9,50,2545.0,18028.2,-2545.0,49.17,-2594.17,0,-96343.52000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-11-11,2022-11-14,2022,2022-11-17,3,15.57,18349.7,18376.4,BULL_CALL,18400.0,18650.0,250.0,0.0,94.0,13.0,94.1,12.9,81.2,50,4060.0,18343.9,-4060.0,50.91,-4110.91,0,-100454.43000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-11-24,2022-11-25,2022,2022-12-01,4,14.04,18484.1,18528.45,BULL_CALL,18550.0,18800.0,250.0,0.0,98.9,18.9,99.0,18.8,80.2,50,4010.0,18812.5,8490.0,75.95,8414.05,1,-92040.38000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-12-09,2022-12-12,2022,2022-12-15,3,13.4,18496.6,18402.15,BEAR_PUT,18400.0,18150.0,250.0,0.0,69.0,12.1,69.1,12.0,57.1,50,2855.0,18414.9,-2855.0,50.08,-2905.08,0,-94945.46000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-12-15,2022-12-16,2022,2022-12-22,4,12.89,18414.9,18319.1,BEAR_PUT,18300.0,18050.0,250.0,0.0,90.0,28.85,90.1,28.75,61.35,50,3067.5,18127.35,5565.0,67.64,5497.36,1,-89448.10000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2022-12-21,2022-12-22,2022,2022-12-29,5,13.78,18199.1,18288.8,BEAR_PUT,18300.0,18050.0,250.0,0.0,159.75,61.95,159.85,61.85,98.0,50,4900.0,18191.0,550.0,65.96,484.04,1,-88964.06000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-01-12,2023-01-13,2023,2023-01-19,4,15.44,17858.2,17867.5,BEAR_PUT,17850.0,17600.0,250.0,0.0,124.25,49.0,124.35,48.9,75.45,50,3772.5,18107.85,-3772.5,54.04,-3826.54,0,-92790.60000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-01-18,2023-01-19,2023,2023-01-25,4,14.59,18165.35,18119.8,BULL_CALL,18100.0,18350.0,250.0,0.0,151.0,55.0,151.1,54.9,96.2,50,4810.0,17891.95,-4810.0,55.23,-4865.23,0,-97655.83000000003,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
2023-01-27,2023-01-30,2023,2023-02-02,3,14.66,17604.35,17541.95,BEAR_PUT,17550.0,17300.0,250.0,0.0,150.0,82.2,150.1,82.1,68.0,50,3400.0,17610.4,-3400.0,56.85,-3456.85,0,-101112.68000000004,Candidate 3,"Causal 10D Breakout ATM Debit Spread (W250, Off0)",1
